EventID,EventType,StartDateTime,EndDateTime,EnteredOn,EventAgency,ParkingHeld,Borough,CommunityBoard(s),PolicePrecinct(s),Category,SubCategoryName,Country,ZipCode(s)
488974,Shooting Permit,06/05/2019 06:00:00 AM,06/05/2019 10:00:00 PM,06/01/2019 02:22:57 PM,"Mayor's Office of Film, Theatre & Broadcasting",PLYMOUTH STREET between GOLD STREET and BRIDGE STREET,Brooklyn,2,"84, 88",Still Photography,Not Applicable,United States of America,11201
472396,Shooting Permit,06/05/2019 06:00:00 AM,06/07/2019 11:59:00 PM,03/26/2019 02:36:41 PM,"Mayor's Office of Film, Theatre & Broadcasting","43 AVENUE between VERNON BOULEVARD and 9 STREET,  9 STREET between 43 AVENUE and 43 ROAD",Queens,2,108,WEB,Not Applicable,United States of America,11101
489127,Shooting Permit,06/05/2019 06:30:00 AM,06/05/2019 12:00:00 PM,06/02/2019 09:11:00 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   67 STREET between COLUMBUS AVENUE and CENTRAL PARK WEST,Manhattan,7,20,Television,Talk Show,United States of America,10023
488111,Shooting Permit,06/05/2019 07:00:00 AM,06/05/2019 07:00:00 PM,05/29/2019 12:53:26 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   41 STREET between 7 AVENUE and 8 AVENUE,Manhattan,5,14,Theater,Theater,United States of America,"10018, 10036"
489240,Shooting Permit,06/05/2019 07:00:00 AM,06/05/2019 09:00:00 PM,06/03/2019 12:09:52 PM,"Mayor's Office of Film, Theatre & Broadcasting","SOUTH PINEHURST AVENUE between DEAD END and WEST  177 STREET,  BROADWAY between WEST  174 STREET and WEST  175 STREET,  BROADWAY between WEST  175 STREET and WEST  176 STREET,  BROADWAY between WEST  176 STREET and WEST  177 STREET,  BROADWAY between WEST  177 STREET and WEST  178 STREET,  BROADWAY between WEST  178 STREET and WEST  177 STREET,  WEST  176 STREET between HAVEN AVENUE and FORT WASHINGTON AVENUE,  FORT WASHINGTON AVENUE between WEST  179 STREET and WEST  180 STREET,  WADSWORTH AVENUE between WEST  175 STREET and WEST  174 STREET,  BROADWAY between WEST  171 STREET and WEST  174 STREET,  BROADWAY between WEST  172 STREET and WEST  173 STREET",Manhattan,12,"33, 34",Film,Feature,United States of America,"10032, 10033"
488457,Shooting Permit,06/05/2019 07:00:00 AM,06/05/2019 11:00:00 PM,05/30/2019 01:29:34 PM,"Mayor's Office of Film, Theatre & Broadcasting","LAKE AVENUE between WENLOCK STREET and RONALD AVENUE,  WENLOCK STREET between LAKE AVENUE and SIMONSON AVENUE,  RONALD AVENUE between LAKE AVENUE and GRANITE AVENUE,  WENLOCK STREET between LAKE AVENUE and MELYN PLACE,  LAKE AVENUE between DIXON AVENUE and WALKER STREET,  DIXON AVENUE between LAKE AVENUE and GRANITE AVENUE,  DIXON AVENUE between SIMONSON AVENUE and LAKE AVENUE",Staten Island,1,121,Film,Feature,United States of America,10303
489192,Shooting Permit,06/05/2019 07:00:00 AM,06/05/2019 11:00:00 PM,06/03/2019 10:12:21 AM,"Mayor's Office of Film, Theatre & Broadcasting","EAST  140 STREET between LOCUST AVENUE and WALNUT AVENUE,  WALNUT AVENUE between EAST  139 STREET and EAST  140 STREET,  EAST  139 STREET between WALNUT AVENUE and LOCUST AVENUE",Bronx,1,40,Television,Episodic series,United States of America,10454
488697,Shooting Permit,06/05/2019 07:00:00 AM,06/05/2019 09:00:00 PM,05/31/2019 10:59:07 AM,"Mayor's Office of Film, Theatre & Broadcasting",W 110TH ST between LENOX AVENUE and DUKE ELLINGTON CIRCLE,Manhattan,64,22,Still Photography,Not Applicable,United States of America,"10023, 10024, 10025, 10026"
488608,Shooting Permit,06/05/2019 07:00:00 AM,06/05/2019 11:00:00 PM,05/30/2019 07:20:38 PM,"Mayor's Office of Film, Theatre & Broadcasting","Kingsland Avenue between Dead End Avenue and Greenpoint Avenue,  Kingsland Avenue between Greenpoint Avenue and North Henry Street",Brooklyn,1,94,Television,Cable-episodic,United States of America,11222
489346,Shooting Permit,06/05/2019 07:00:00 AM,06/05/2019 09:00:00 PM,06/03/2019 03:18:36 PM,"Mayor's Office of Film, Theatre & Broadcasting","34 AVENUE between 35 STREET and 36 STREET,  35 STREET between 34 AVENUE and 35 AVENUE",Queens,1,114,Television,Cable-episodic,United States of America,11106
488878,Shooting Permit,06/05/2019 08:30:00 AM,06/05/2019 09:30:00 PM,05/31/2019 05:00:58 PM,"Mayor's Office of Film, Theatre & Broadcasting",ARTHUR KILL ROAD between SOUTH BRIDGE STREET and RICHMOND VALLEY ROAD,Staten Island,3,123,Television,Episodic series,United States of America,10309
488141,Shooting Permit,06/05/2019 09:00:00 AM,06/06/2019 01:00:00 AM,05/29/2019 02:17:35 PM,"Mayor's Office of Film, Theatre & Broadcasting","Queens Plaza South between 21 Street and 23 Street,  22 Street between Queens Plaza South and 43 Avenue",Queens,2,108,Television,Episodic series,United States of America,11101
488790,Shooting Permit,06/05/2019 09:00:00 AM,06/05/2019 04:00:00 PM,05/31/2019 01:59:02 PM,"Mayor's Office of Film, Theatre & Broadcasting",12TH AVENUE between WEST  133 STREET and WEST  135 STREET,Manhattan,9,30,Music Video,Signed Artist,United States of America,"10027, 10031"
489584,Shooting Permit,06/05/2019 09:00:00 AM,06/05/2019 04:00:00 PM,06/04/2019 12:35:26 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST BROADWAY between SPRING STREET and GRAND STREET,  BROOME STREET between WEST BROADWAY and GREENE STREET,  THOMPSON STREET between WATTS STREET and GRAND STREET,  THOMPSON STREET between 6 AVENUE and GRAND STREET,  AVENUE OF THE AMERICAS between GRAND STREET and THOMPSON STREET,  GRAND STREET between AVENUE OF THE AMERICAS and WEST BROADWAY",Manhattan,2,1,Television,Episodic series,United States of America,"10012, 10013"
487431,Shooting Permit,06/05/2019 10:00:00 AM,06/05/2019 08:00:00 PM,05/24/2019 04:37:25 PM,"Mayor's Office of Film, Theatre & Broadcasting","CHARLTON STREET between GREENWICH STREET and HUDSON STREET,  GREENWICH STREET between CHARLTON STREET and KING STREET",Manhattan,2,1,WEB,Not Applicable,United States of America,10014
488845,Shooting Permit,06/05/2019 01:00:00 PM,06/06/2019 03:00:00 AM,05/31/2019 03:42:20 PM,"Mayor's Office of Film, Theatre & Broadcasting","MESEROLE STREET between BUSHWICK AVENUE and WATERBURY STREET,  MESEROLE STREET between BUSHWICK PLACE and WATERBURY STREET,  BUSHWICK PLACE between MESEROLE STREET and MONTROSE AVENUE,  MONTROSE AVENUE between BUSHWICK AVENUE and BUSHWICK PLACE,  BUSHWICK PLACE between MONTROSE AVENUE and JOHNSON AVENUE,  BUSHWICK AVENUE between MONTROSE AVENUE and SCHOLES STREET,  MAUJER STREET between HUMBOLDT STREET and BUSHWICK AVENUE",Brooklyn,1,90,Film,Feature,United States of America,11206
487668,Shooting Permit,06/05/2019 04:00:00 PM,06/06/2019 02:30:00 AM,05/27/2019 10:53:39 PM,"Mayor's Office of Film, Theatre & Broadcasting",DAVIDSON AVENUE between WEST  174 STREET and W.175 STREET,Bronx,5,46,Film,Feature,United States of America,10453
489251,Shooting Permit,06/05/2019 07:30:00 PM,06/06/2019 05:00:00 AM,06/03/2019 12:33:16 PM,"Mayor's Office of Film, Theatre & Broadcasting","EAST   44 STREET between 5 AVENUE and MADISON AVENUE,  EAST   43 STREET between 5 AVENUE and MADISON AVENUE,  MADISON AVENUE between EAST   45 STREET and EAST   42 STREET,  EAST   45 STREET between 5 AVENUE and MADISON AVENUE,  WEST   43 STREET between 5 AVENUE and 6 AVENUE,  VANDERBILT AVENUE between EAST   44 STREET and EAST   45 STREET",Manhattan,5,"14, 18",Television,Episodic series,United States of America,"10017, 10036, 10173"
465307,Theater Load in and Load Outs,06/06/2019 12:01:00 AM,06/07/2019 06:00:00 AM,02/20/2019 09:59:35 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   33 STREET between 7 AVENUE and 8 AVENUE,Manhattan,5,14,Theater,Theater,United States of America,"10001, 10121"
487160,Theater Load in and Load Outs,06/06/2019 12:01:00 AM,06/08/2019 06:00:00 AM,05/23/2019 04:40:20 PM,"Mayor's Office of Film, Theatre & Broadcasting","FROST STREET between DEBEVOISE AVENUE and MORGAN AVENUE,  DEBEVOISE AVENUE between FROST STREET and RICHARDSON STREET",Brooklyn,1,94,Theater,Theater,United States of America,11222
485772,Theater Load in and Load Outs,06/06/2019 12:01:00 AM,06/09/2019 06:00:00 AM,05/17/2019 03:08:26 PM,"Mayor's Office of Film, Theatre & Broadcasting","EAST   11 STREET between 3 AVENUE and 4 AVENUE,  3 AVENUE between EAST   11 STREET and EAST   12 STREET",Manhattan,"11, 3","23, 9",Theater,Theater,United States of America,"10003, 10029"
489217,Shooting Permit,06/06/2019 02:00:00 AM,06/06/2019 09:00:00 PM,06/03/2019 11:04:45 AM,"Mayor's Office of Film, Theatre & Broadcasting","88 STREET between DORAN AVENUE and COOPER AVENUE,  83 STREET between DORAN AVENUE and COOPER AVENUE,  COOPER AVENUE between 84 STREET and 83 STREET",Queens,5,104,Television,Cable-episodic,United States of America,11385
488977,Shooting Permit,06/06/2019 06:00:00 AM,06/06/2019 10:00:00 PM,06/01/2019 02:38:21 PM,"Mayor's Office of Film, Theatre & Broadcasting",PLYMOUTH STREET between GOLD STREET and BRIDGE STREET,Brooklyn,2,"84, 88",Still Photography,Not Applicable,United States of America,11201
489700,Shooting Permit,06/06/2019 06:00:00 AM,06/06/2019 06:00:00 PM,06/04/2019 03:39:40 PM,"Mayor's Office of Film, Theatre & Broadcasting",SMITH STREET between DEAN STREET and PACIFIC STREET,Brooklyn,2,84,Commercial,Commercial,United States of America,11201
489665,Rigging Permit,06/06/2019 06:00:00 AM,06/07/2019 07:00:00 PM,06/04/2019 02:50:38 PM,"Mayor's Office of Film, Theatre & Broadcasting","AUDUBON AVENUE between WEST  175 STREET and WEST  174 STREET,  WEST  175 STREET between AUDUBON AVENUE and AMSTERDAM AVENUE,  WEST  175 STREET between AUDUBON AVENUE and AMSTERDAM AVENUE",Manhattan,12,33,Film,Feature,United States of America,10033
489490,Shooting Permit,06/06/2019 06:00:00 AM,06/06/2019 09:00:00 PM,06/04/2019 08:27:26 AM,"Mayor's Office of Film, Theatre & Broadcasting","PORTER AVENUE between DIVISION PLACE and LOMBARDY STREET,  LOMBARDY STREET between STEWART AVENUE and PORTER AVENUE",Brooklyn,1,94,Film,Feature,United States of America,11222
489038,Shooting Permit,06/06/2019 06:00:00 AM,06/06/2019 09:00:00 PM,06/02/2019 05:04:06 AM,"Mayor's Office of Film, Theatre & Broadcasting","SHORE BLVD. between ASTORIA PARK SOUTH and DITMARS BOULEVARD,  30 AVENUE between 34 STREET and 35 STREET,  34 STREET between 30 AVENUE and 31 AVENUE",Queens,1,114,Television,Children,United States of America,"11103, 11105"
485531,Shooting Permit,06/06/2019 06:00:00 AM,06/06/2019 11:59:00 PM,05/16/2019 03:42:40 PM,"Mayor's Office of Film, Theatre & Broadcasting",33 STREET between 36 AVENUE and 37 AVENUE,Queens,1,114,Television,Episodic series,Canada,11106
488221,Theater Load in and Load Outs,06/06/2019 06:00:00 AM,06/07/2019 11:59:00 PM,05/29/2019 05:20:36 PM,"Mayor's Office of Film, Theatre & Broadcasting","AMSTERDAM AVENUE between WEST   73 STREET and WEST   75 STREET,  BROADWAY between WEST   74 STREET and WEST   75 STREET,  WEST   75 STREET between AMSTERDAM AVENUE and BROADWAY",Manhattan,7,20,Theater,Theater,United States of America,10023
489522,Shooting Permit,06/06/2019 07:00:00 AM,06/06/2019 09:00:00 PM,06/04/2019 10:18:13 AM,"Mayor's Office of Film, Theatre & Broadcasting","34 AVENUE between 35 STREET and 36 STREET,  35 STREET between 34 AVENUE and 35 AVENUE",Queens,1,114,Television,Cable-episodic,United States of America,11106
489472,Shooting Permit,06/06/2019 07:00:00 AM,06/06/2019 09:00:00 PM,06/03/2019 11:40:17 PM,"Mayor's Office of Film, Theatre & Broadcasting","LITTLE WEST   12 STREET between 9 AVENUE and WASHINGTON STREET,  HUDSON STREET between GANSEVOORT STREET and HORATIO STREET,  9 AVENUE between GANSEVOORT STREET and WEST   13 STREET",Manhattan,2,6,Still Photography,Not Applicable,United States of America,10014
489196,Shooting Permit,06/06/2019 07:00:00 AM,06/06/2019 11:00:00 PM,06/03/2019 10:30:50 AM,"Mayor's Office of Film, Theatre & Broadcasting","EAST  140 STREET between LOCUST AVENUE and WALNUT AVENUE,  WALNUT AVENUE between EAST  139 STREET and EAST  140 STREET,  EAST  139 STREET between WALNUT AVENUE and LOCUST AVENUE",Bronx,1,40,Television,Episodic series,United States of America,10454
489326,Shooting Permit,06/06/2019 07:00:00 AM,06/06/2019 11:00:00 PM,06/03/2019 02:44:31 PM,"Mayor's Office of Film, Theatre & Broadcasting","BROADWAY between WEST  171 STREET and WEST  174 STREET,  BROADWAY between WEST  172 STREET and WEST  173 STREET,  BROADWAY between WEST  174 STREET and WEST  175 STREET,  BROADWAY between WEST  175 STREET and WEST  176 STREET,  BROADWAY between WEST  176 STREET and WEST  177 STREET,  BROADWAY between WEST  177 STREET and WEST  178 STREET,  BROADWAY between WEST  177 STREET and WEST  178 STREET,  FORT WASHINGTON AVENUE between WEST  179 STREET and WEST  180 STREET,  WADSWORTH AVENUE between WEST  174 STREET and WEST  175 STREET,  WEST  176 STREET between HAVEN AVENUE and SOUTH PINEHURST AVENUE",Manhattan,12,"33, 34",Film,Feature,United States of America,"10032, 10033"
488773,Shooting Permit,06/06/2019 08:00:00 AM,06/07/2019 12:00:00 AM,05/31/2019 01:19:04 PM,"Mayor's Office of Film, Theatre & Broadcasting","LAKE AVENUE between WENLOCK STREET and RONALD AVENUE,  LAKE AVENUE between WENLOCK STREET and WESTBROOK AVENUE,  WENLOCK STREET between LAKE AVENUE and MELYN PLACE,  WENLOCK STREET between SIMONSON AVENUE and LAKE AVENUE,  RONALD AVENUE between LAKE AVENUE and GRANITE AVENUE,  DIXON AVENUE between SIMONSON AVENUE and LAKE AVENUE,  LAKE AVENUE between DIXON AVENUE and WALKER STREET,  DIXON AVENUE between LAKE AVENUE and GRANITE AVENUE",Staten Island,1,121,Film,Feature,United States of America,10303
489421,Shooting Permit,06/06/2019 08:00:00 AM,06/06/2019 11:00:00 PM,06/03/2019 06:43:20 PM,"Mayor's Office of Film, Theatre & Broadcasting",ARTHUR KILL ROAD between SOUTH BRIDGE STREET and RICHMOND VALLEY ROAD,Staten Island,3,123,Television,Episodic series,United States of America,10309
489261,Rigging Permit,06/06/2019 09:00:00 AM,06/06/2019 04:00:00 PM,06/03/2019 12:48:58 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   48 STREET between 6 AVENUE and 7 AVENUE,Manhattan,5,18,Television,News,United States of America,"10036, 10105"
489744,Shooting Permit,06/06/2019 01:00:00 PM,06/07/2019 03:00:00 AM,06/04/2019 04:47:07 PM,"Mayor's Office of Film, Theatre & Broadcasting","MESEROLE STREET between BUSHWICK AVENUE and WATERBURY STREET,  MESEROLE STREET between BUSHWICK PLACE and WATERBURY STREET,  BUSHWICK PLACE between MESEROLE STREET and MONTROSE AVENUE,  MONTROSE AVENUE between BUSHWICK AVENUE and BUSHWICK PLACE,  BUSHWICK PLACE between MESEROLE STREET and MONTROSE AVENUE,  BUSHWICK PLACE between MONTROSE AVENUE and JOHNSON AVENUE,  BUSHWICK AVENUE between MESEROLE STREET and JOHNSON AVENUE,  MAUJER STREET between HUMBOLDT STREET and BUSHWICK AVENUE",Brooklyn,1,90,Film,Feature,United States of America,11206
489606,Rigging Permit,06/06/2019 04:00:00 PM,06/07/2019 11:59:00 PM,06/04/2019 01:16:05 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   48 STREET between 6 AVENUE and 7 AVENUE,Manhattan,5,18,Television,News,United States of America,"10036, 10105"
487669,Shooting Permit,06/06/2019 04:00:00 PM,06/07/2019 04:00:00 AM,05/27/2019 11:09:18 PM,"Mayor's Office of Film, Theatre & Broadcasting",DAVIDSON AVENUE between WEST  174 STREET and W.175 STREET,Bronx,5,46,Film,Feature,United States of America,10453
489520,Shooting Permit,06/06/2019 04:30:00 PM,06/07/2019 05:00:00 AM,06/04/2019 10:17:22 AM,"Mayor's Office of Film, Theatre & Broadcasting","W 14TH ST between 9TH AVE and 10TH AVE,  WASHINGTON STREET between WEST   14 STREET and WEST   13 STREET,  WEST   17 STREET between 9 AVENUE and 10 AVENUE,  WEST   13 STREET between 9 AVENUE and 10 AVENUE,  LITTLE WEST   12 STREET between WASHINGTON STREET and 9 AVENUE,  10 AVENUE between WEST   14 STREET and WEST   15 STREET",Manhattan,"2, 4","10, 6",Television,Episodic series,United States of America,"10011, 10014"
488241,Shooting Permit,06/06/2019 06:00:00 PM,06/07/2019 06:00:00 AM,05/29/2019 06:47:42 PM,"Mayor's Office of Film, Theatre & Broadcasting",TITUS AVENUE between EBBITTS STREET and ISERNIA AVENUE,Staten Island,3,122,Documentary,Not Applicable,United States of America,10306
489514,Shooting Permit,06/06/2019 07:30:00 PM,06/07/2019 06:30:00 AM,06/04/2019 10:02:40 AM,"Mayor's Office of Film, Theatre & Broadcasting","EAST   44 STREET between 5 AVENUE and MADISON AVENUE,  EAST   43 STREET between 5 AVENUE and MADISON AVENUE,  MADISON AVENUE between EAST   45 STREET and EAST   42 STREET,  EAST   45 STREET between 5 AVENUE and MADISON AVENUE,  LEXINGTON AVENUE between EAST   42 STREET and EAST   41 STREET,  EAST   41 STREET between PARK AVENUE and MADISON AVENUE,  EAST   42 STREET between PARK AVENUE and MADISON AVENUE,  EAST   43 STREET between VANDERBILT AVENUE and MADISON AVENUE,  VANDERBILT AVENUE between EAST   45 STREET and EAST   44 STREET,  WEST   43 STREET between 5 AVENUE and 6 AVENUE",Manhattan,"5, 6","14, 17, 18",Television,Episodic series,United States of America,"10017, 10036, 10165, 10173"
489270,Shooting Permit,06/07/2019 12:00:00 AM,06/07/2019 01:00:00 PM,06/03/2019 12:57:48 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   48 STREET between 6 AVENUE and 7 AVENUE,Manhattan,5,18,Television,News,United States of America,"10036, 10105"
489190,Shooting Permit,06/07/2019 12:00:00 AM,06/07/2019 11:59:00 PM,06/03/2019 10:11:40 AM,"Mayor's Office of Film, Theatre & Broadcasting",33 STREET between 36 AVENUE and 37 AVENUE,Queens,1,114,Television,Episodic series,Canada,11106
488036,Theater Load in and Load Outs,06/07/2019 12:01:00 AM,06/07/2019 11:59:00 PM,05/29/2019 10:26:45 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   56 STREET between 7 AVENUE and 6 AVENUE,Manhattan,5,18,Theater,Theater,United States of America,"10019, 10106"
490079,Theater Load in and Load Outs,06/07/2019 12:01:00 AM,06/09/2019 06:00:00 AM,06/05/2019 03:54:52 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   33 STREET between 7 AVENUE and 8 AVENUE,Manhattan,5,14,Theater,Theater,United States of America,"10001, 10121"
483815,Theater Load in and Load Outs,06/07/2019 12:01:00 AM,06/09/2019 11:59:00 PM,05/09/2019 02:36:40 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   62 STREET between COLUMBUS AVENUE and AMSTERDAM AVENUE,Manhattan,7,20,Theater,Theater,United States of America,10023
485992,Theater Load in and Load Outs,06/07/2019 12:01:00 AM,06/09/2019 06:00:00 AM,05/20/2019 07:37:00 AM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   55 STREET between 11 AVENUE and 12 AVENUE,  WEST   56 STREET between 11 AVENUE and 12 AVENUE",Manhattan,4,18,Theater,Theater,United States of America,10019
489912,Shooting Permit,06/07/2019 02:00:00 AM,06/07/2019 07:00:00 PM,06/05/2019 11:05:16 AM,"Mayor's Office of Film, Theatre & Broadcasting",BROADWAY between WEST  120 STREET and WEST  116 STREET,Manhattan,"7, 9","24, 26",WEB,Not Applicable,United States of America,"10024, 10025, 10027"
489736,Shooting Permit,06/07/2019 02:00:00 AM,06/07/2019 08:00:00 PM,06/04/2019 04:34:27 PM,"Mayor's Office of Film, Theatre & Broadcasting","HUDSON STREET between GANSEVOORT STREET and HORATIO STREET,  9 AVENUE between GANSEVOORT STREET and WEST   13 STREET",Manhattan,2,6,Still Photography,Not Applicable,United States of America,10014
489213,Shooting Permit,06/07/2019 05:00:00 AM,06/07/2019 12:00:00 PM,06/03/2019 11:01:55 AM,"Mayor's Office of Film, Theatre & Broadcasting","EAST   29 STREET between LEXINGTON AVENUE and PARK AVENUE SOUTH,  PARK AVENUE SOUTH between EAST   29 STREET and EAST   30 STREET,  LEXINGTON AVENUE between EAST   30 STREET and EAST   29 STREET",Manhattan,"5, 6","13, 14",Commercial,Commercial,United States of America,"10003, 10010, 10016"
